gid,gset,mplay,mtid,gplay,gtid,qj,qs,qr,kend,kwin,kwinrq,tweek,tplay,tsell,cid,pwin9,pdraw9,plost9,kwin_sta
727907,°ÍÎ÷±­,¿ËÂ³Èû,1575,°ÍÀ­¾º,1571,-1,-1,0,0,-1,-1,1,2018-07-16,2018-07-16 23:55:00,1,1.28,4.00,7.80,3
